7_02_21_NDVI,TWI,Elevation,Slope,Insolation
0.58203125,4.52989864,446.7399292,3.6162979603,19.5
0.58203125,4.81240177,446.71432495,3.2440242767,19.5
0.58203125,5.04012156,446.68609619,2.9707345963,19.5
0.58203125,5.21491289,446.65545654,2.7666964531,19.5
0.58203125,5.34738874,446.62231445,2.6342668533,19.5
0.58203125,5.34912443,446.58587646,2.5678942204,19.5
0.58203125,5.19850206,446.54492188,2.6017842293,19.5
0.58203125,4.94868231,446.49258423,2.885228157,19.5
0.58203125,4.82366705,446.41342163,3.1453716755,19.5
0.58203125,4.85854197,446.33026123,2.9803125858,19.5
0.5752212405,4.82149601,446.26464844,2.7674238682,19.5
0.5752212405,4.71236992,446.19924927,2.8147120476,19.5
0.5752212405,4.62881947,446.12710571,2.9690523148,19.5
0.5752212405,4.60724735,446.04864502,3.14072752,19.5
0.5752212405,4.62090492,445.9666748,3.2850124836,19.5
0.5829383731,4.56299496,445.88604736,3.4583079815,19.5
0.5829383731,4.51714182,445.80392456,3.8753020763,19.5
0.5829383731,4.57108736,445.70187378,4.1414027214,19.5
0.5829383731,4.58919048,445.61721802,3.9286510944,19.494791031
0.5829383731,4.53780842,445.58874512,3.8994808197,19.369791031
0.5829383731,4.37268877,445.59579468,4.2671284676,19.125
0.5829383731,4.17683649,445.62594604,4.6914362907,18.875217438
0.5829383731,3.93954206,445.67199707,5.0293536186,18.635416031
0.5829383731,3.59645748,445.72564697,5.2160811424,18.525608063
0.5829383731,3.19197035,445.77844238,5.2386021614,18.7554245
0.5829383731,2.84854794,445.82272339,5.1131930351,19.005208969
0.578250289,2.88242102,445.83972168,5.0566916466,19.254774094
0.578250289,3.26243877,445.79269409,5.0969977379,19.484592438
0.578250289,3.56856513,445.73474121,4.8770208359,19.484809875
0.578250289,3.77505112,445.71652222,4.5199780464,19.3647995
0.578250289,3.65929699,445.69750977,4.302321434,19.1352005
0.5755271316,3.55177259,445.65893555,4.2549309731,19.015190125
0.5755271316,3.48311234,445.59564209,4.4865670204,19.005208969
0.5755271316,3.41731191,445.50506592,5.083776474,18.908203125
0.5755271316,3.32390857,445.38015747,6.1785140038,16.784723282
0.5755271316,3.29375672,445.19830322,8.2025880814,14.503472328
0.5755271316,3.39079022,444.9039917,10.69115448,14.131727219
0.5755271316,3.69985557,444.52822876,12.270168304,13.995008469
0.5755271316,4.21911478,444.15359497,13.343317032,13.865017891
0.5755271316,4.50961399,443.79281616,14.902208328,13.634549141
0.5755271316,4.3149519,443.47891235,17.068834305,13.49153614
0.4965403676,3.75445199,443.27255249,20.462806702,13.311632156
0.4965403676,3.13461041,443.23867798,25.567504883,13.750216484
0.4965403676,2.96871257,443.43295288,31.762496948,13.157336235
0.4965403676,2.84462547,443.87167358,37.530799866,11.771918297
0.4965403676,2.85391951,444.37524414,41.478664398,11.042534828
0.4347541034,3.2312789,444.43206787,44.327354431,9.9340286255
0.4347541034,3.47894764,444.51751709,47.681266785,9.45703125
0.4347541034,3.32522368,445.20321655,50.933853149,9.8875865936
0.4347541034,3.2320509,446.0723877,52.917812347,10.16015625
0.4347541034,3.32762814,446.9380188,53.789409637,10.090277672
0.4347541034,3.49156284,447.78466797,53.943641663,10.845919609
0.4347541034,3.6439147,448.62091064,53.474121094,11.662759781
0.4347541034,3.70306087,449.48266602,52.28944397,11.939019203
0.4347541034,3.63715744,450.38128662,50.030792236,12.265841484
0.4347541034,3.59128881,451.17111206,46.34557724,13.512151718
0.3488850892,3.76544666,451.5135498,42.685390472,14.666666031
0.3488850892,3.78943086,451.81155396,40.471103668,14.565972328
0.3488850892,3.46318483,452.41519165,37.953399658,14.619357109
0.3488850892,3.32309818,452.94235229,34.561355591,15.128905296
0.3488850892,3.4083674,453.31365967,31.972702026,15.614800453
0.285761267,3.51553798,453.60348511,30.493848801,15.76497364
0.285761267,3.58872771,453.85040283,29.538051605,16.000867844
0.285761267,3.70736217,454.04980469,28.709314346,16.260850906
0.285761267,4.15130854,454.14697266,28.26410675,16.530164719
0.285761267,5.06835508,453.95596313,28.27098465,16.7602005
0.285761267,5.77112532,453.75454712,28.19764328,16.640625
0.285761267,5.87570477,453.84686279,28.227888107,16.500434875
0.285761267,5.78043795,454.04421997,28.394407272,16.255641937
0.285761267,5.68909168,454.28079224,28.272878647,16.030599594
0.285761267,5.58844519,454.55401611,27.715482712,16.135198593
0.3982538581,5.44643545,454.84814453,26.668205261,16.245658875
0.3982538581,5.26278067,455.14480591,25.343883514,16.270616531
0.3982538581,5.07969379,455.43539429,23.930397034,16.536241531
0.3982538581,5.04979849,455.66983032,22.594320297,17.245223999
0.3982538581,5.31347227,455.71987915,22.023294449,17.483724594
0.2963709533,5.28227091,455.79940796,22.546981812,16.781251907
0.2963709533,4.60340977,456.09881592,22.91072464,16.292100906
0.2963709533,3.82278776,456.44775391,22.221813202,16.405597687
0.2963709533,3.38964534,456.75991821,20.91629982,16.765407562
0.2963709533,3.20625639,457.00363159,19.603490829,17.235025406
0.2963709533,3.06949377,457.20977783,18.771499634,17.484809875
0.2963709533,2.9328692,457.41201782,18.245689392,17.530599594
0.2963709533,2.95171762,457.57785034,17.257492065,18.139972687
0.2963709533,3.19303346,457.62963867,16.318887711,19.057941437
0.2963709533,3.41602802,457.59295654,16.922277451,18.932943344
0.1872381568,3.17225456,457.67208862,18.794372559,17.869792938
0.1872381568,2.73133516,457.91320801,19.871994019,17.03103447
0.1872381568,2.52796483,458.19369507,19.390644073,17.015407562
0.1872381568,2.46698761,458.45111084,18.201482773,17.375217438
0.1872381568,2.44533324,458.65664673,16.866470337,17.765625
0.1729609668,2.42626548,458.79418945,15.75047493,18.390190125
0.1729609668,2.41322851,458.86431885,15.139929771,19.135416031
0.1729609668,2.68079567,458.840271,15.641029358,19.974391937
0.1729609668,3.59197927,458.63348389,16.552032471,20.213108063
0.1729609668,4.31653547,458.44387817,16.683084488,19.494792938
0.1729609668,4.26765633,458.46090698,16.723642349,18.635852814
0.1729609668,3.86358666,458.56646729,16.84560585,18.135633469
0.1729609668,3.47172737,458.69613647,16.625682831,17.905817032
0.1729609668,3.20252943,458.82806396,16.307220459,18.140190125
0.1729609668,3.06154728,458.94296265,16.112194061,18.490016937
0.5868830085,6.0963273,446.54248047,5.9362239838,20
0.5868830085,6.17491961,446.51818848,5.8475136757,19.999782562
0.5868830085,6.074512,446.51950073,5.8608617783,19.984592438
0.5868830085,5.9772501,446.53451538,5.8546557426,19.745008469
0.5868830085,5.78699827,446.56396484,5.8284106255,19.499782562
0.5364601016,5.44909,446.60668945,5.777033329,19.260198593
0.5364601016,5.00819588,446.65884399,5.6279826164,19.265625
0.5364601016,4.72830009,446.70129395,5.2872610092,19.729600906
0.5364601016,5.00178289,446.69088745,5.0353050232,19.9789505
0.5364601016,5.26310205,446.6673584,5.1887564659,19.864366531
0.5364601016,4.94241428,446.68554688,5.5630207062,19.610025406
0.5364601016,4.41434717,446.7164917,5.7687497139,19.254991531
0.5364601016,4.03438234,446.74118042,5.7429761887,19.025390625
0.5364601016,3.82149649,446.75906372,5.6488537788,19.245008469
0.5364601016,3.67527652,446.7718811,5.5062026978,19.479383469
0.5592864752,3.50575924,446.78039551,5.2991333008,19.4897995
0.5592864752,3.26095676,446.78387451,5.0456280708,19.494791031
0.5592864752,3.37857795,446.76873779,4.9416484833,19.499782562
0.5592864752,3.74170828,446.70379639,4.8379607201,19.5
0.5592864752,4.14695406,446.63830566,4.3494148254,19.5
0.58203125,4.46128368,446.61724854,3.7760338783,19.5
0.58203125,4.70601749,446.60464478,3.3895554543,19.5
0.58203125,4.90753651,446.58718872,3.0921261311,19.5
0.58203125,5.07359648,446.56478882,2.8778514862,19.5
0.58203125,5.19870472,446.5375061,2.7429461479,19.5
0.58203125,5.23016405,446.50506592,2.6738283634,19.5
0.58203125,5.12904024,446.46704102,2.7009298801,19.5
0.58203125,4.924932,446.41687012,2.9827525616,19.5
0.58203125,4.83747149,446.33834839,3.2354588509,19.5
0.58203125,4.88059664,446.25637817,3.0225095749,19.5
0.5752212405,4.85617399,446.19363403,2.7419366837,19.5
0.5752212405,4.77062798,446.13046265,2.7501058578,19.5
0.5752212405,4.72802591,446.05844116,2.9001989365,19.5
0.5752212405,4.7487421,445.97750854,3.087287426,19.5
0.5752212405,4.80230951,445.89025879,3.2506229877,19.5
0.5829383731,4.82853079,445.80169678,3.4380221367,19.5
0.5829383731,4.83989906,445.7097168,3.8723216057,19.5
0.5829383731,4.91989279,445.59744263,4.1408729553,19.5
0.5829383731,4.92649746,445.50094604,3.8593764305,19.499782562
0.5829383731,4.87781858,445.45809937,3.741063118,19.4897995
0.5829383731,4.72357416,445.45059204,4.0923933983,19.3647995
0.5829383731,4.54719257,445.46762085,4.5696115494,19.124782562
0.5829383731,4.30350828,445.50317383,5.0030274391,18.880208969
0.5829383731,3.94977498,445.54980469,5.3060874939,18.760416031
0.5829383731,3.47807121,445.59957886,5.4430618286,18.875
0.5829383731,3.03146195,445.64471436,5.4101867676,19.005208969
0.578250289,2.90754747,445.66464233,5.4239182472,19.25
0.578250289,3.25554132,445.61825562,5.5274996758,19.489583969
0.578250289,3.55654049,445.56311035,5.3631782532,19.499565125
0.578250289,3.7359674,445.55429077,4.9916610718,19.484809875
0.578250289,3.57416344,445.54711914,4.6349201202,19.365016937
0.5755271316,3.43013239,445.5201416,4.3431606293,19.249782562
0.5755271316,3.35092878,445.46505737,4.2961707115,19.129991531
0.5755271316,3.34222603,445.37487793,4.6796798706,18.9633255
0.5755271316,3.41073537,445.24255371,5.6158442497,17.830078125
0.5755271316,3.480937,445.0539856,7.3911962509,15.703559875
0.5755271316,3.53501391,444.77087402,10.052333832,14.388671875
0.5755271316,3.69304419,444.37423706,12.328157425,14.106770515
0.5755271316,4.0546298,443.92672729,13.404173851,14.036891937
0.5755271316,4.5047307,443.47802734,13.997232437,13.86393261
0.5755271316,4.82823849,443.05322266,14.564203262,13.611545563
0.4965403676,4.74421597,442.70074463,15.721995354,14.589626312
0.4965403676,4.12510824,442.46212769,18.589040756,16.463106155
0.4965403676,3.24196148,442.39639282,23.736955643,16.138021469
0.4965403676,2.84551167,442.52563477,30.214525223,14.49522686
0.4965403676,2.84341908,442.693573,35.913639069,12.455513954
0.4347541034,3.24036026,442.52435303,39.826454163,10.296442032
0.4347541034,3.50290704,442.4072876,43.397220612,9.751953125
0.4347541034,3.37029147,442.80154419,47.622104645,9.9264316559
0.4347541034,3.26782012,443.42074585,51.322238922,10.751952171
0.4347541034,3.3502512,444.12686157,53.823619843,10.473742485
0.4347541034,3.50543046,444.88909912,55.393955231,9.5032548904
0.4347541034,3.63372946,445.7142334,56.223754883,9.6080732346
0.4347541034,3.66694093,446.64764404,56.347263336,9.8539495468
0.4347541034,3.60954213,447.71343994,55.43296051,10.278862
0.4347541034,3.6025219,448.75418091,52.728630066,12.096135139
0.3488850892,3.76775765,449.34674072,49.210197449,12.819879532
0.3488850892,3.76810169,449.90231323,46.583721161,12.137803078
0.3488850892,3.46280384,450.78277588,43.372692108,13.276691437
0.3488850892,3.30571604,451.52236938,38.955547333,14.4897995
0.3488850892,3.36695504,452.0177002,35.401378632,15.124999046
0.285761267,3.47877574,452.36883545,33.345161438,15.49544239
0.285761267,3.58296323,452.66064453,31.935253143,15.650390625
0.285761267,3.74396396,452.91146851,30.410331726,16.015625
0.285761267,4.19237089,453.0552063,29.145862579,16.495225906
0.285761267,5.09412193,452.88302612,28.622356415,16.744358063
0.285761267,5.79322767,452.68203735,28.359020233,16.630208969
0.285761267,5.90349388,452.77072144,28.391059875,16.495008469
0.285761267,5.81329584,452.9614563,28.725933075,16.25
0.285761267,5.71353006,453.20230103,28.892009735,16.0054245
0.285761267,5.59218264,453.50366211,28.698760986,15.880208969
0.3982538581,5.42558908,453.85006714,27.977725983,15.770399094
0.3982538581,5.2258091,454.21136475,26.805128098,15.890625
0.3982538581,5.03685474,454.56271362,25.289403915,16.26584053
0.3982538581,4.99444675,454.83605957,23.646366119,16.984375
0.3982538581,5.26165295,454.88690186,22.807901382,17.328342438
0.2963709533,5.24794531,454.96575928,23.285003662,16.640192032
0.2963709533,4.57204199,455.29397583,23.678981781,16.15625
0.2963709533,3.78645349,455.68008423,22.956184387,16.365451813
0.2963709533,3.35200739,456.03253174,21.624792099,16.515190125
0.2963709533,3.15465069,456.32992554,20.263811111,16.775173187
0.2963709533,3.02157283,456.57556152,19.318538666,17.2397995
0.2963709533,2.94237399,456.78451538,18.824882507,17.495443344
0.2963709533,2.95469618,456.96582031,18.18003273,17.885416031
0.2963709533,3.06168771,457.07675171,17.538110733,18.603515625
0.2963709533,3.34324574,457.01773071,17.797416687,18.817708969
0.1872381568,3.32440162,457.01446533,19.060573578,17.974611282
0.1872381568,2.85898376,457.2512207,20.015014648,17.021051407
0.1872381568,2.56609154,457.55950928,19.696807861,16.885198593
0.1872381568,2.46288872,457.84677124,18.647415161,17.129991531
0.1872381568,2.41017842,458.07907104,17.473724365,17.510416031
0.1729609668,2.37111163,458.23602295,16.554058075,18.130207062
0.1729609668,2.35259771,458.31628418,16.140047073,18.880207062
0.1729609668,2.62147927,458.28982544,16.817419052,19.728948593
0.1729609668,3.54497194,458.06072998,17.766431808,20.073133469
0.1729609668,4.30629969,457.8470459,17.69470787,19.359809875
0.1729609668,4.29040003,457.85681152,17.537403107,18.395833969
0.1729609668,3.89092422,457.9644165,17.679336548,17.780817032
0.1729609668,3.46753478,458.10171509,17.63494873,17.541233063
0.1729609668,3.17733455,458.23974609,17.497747421,17.8804245
0.1729609668,3.05729842,458.35308838,17.408840179,18.244791031
0.5458422303,6.13536549,446.32717896,7.137942791,20
0.5458422303,6.25147676,446.29928589,6.9478545189,19.999782562
0.5458422303,6.14255285,446.30157471,6.8755865097,19.984592438
0.5458422303,6.00978279,446.31890869,6.8040719032,19.745008469
0.5458422303,5.7846241,446.35220337,6.7327265739,19.5
0.505933106,5.42787027,446.3999939,6.6443591118,19.260198593
0.505933106,5.00414991,446.45806885,6.4504723549,19.1508255
0.505933106,4.73643732,446.51229858,5.9611458778,19.500217438
0.505933106,4.86139345,446.52581787,5.5304431915,19.864366531
0.505933106,5.17710352,446.493927,5.7151699066,19.979383469
0.505933106,5.05874872,446.48110962,6.2569761276,19.7397995
0.505933106,4.51553059,446.50567627,6.5489802361,19.380208969
0.505933106,4.09459352,446.53302002,6.5032110214,19.140625
0.505933106,3.8700664,446.55487061,6.3517208099,19.140190125
0.505933106,3.71914029,446.57357788,6.1455821991,19.25
0.5068691373,3.54122615,446.59036255,5.8741502762,19.2554245
0.5068691373,3.27236652,446.60440063,5.5510454178,19.375
0.5068691373,3.40050912,446.60067749,5.3623299599,19.494791031
0.5068691373,3.7767334,446.54440308,5.2218856812,19.499782562
0.5068691373,4.17069054,446.48880005,4.7944889069,19.494791031
0.5451977253,4.44836855,446.48208618,4.2633090019,19.4897995
0.5451977253,4.64011621,446.48361206,3.8338842392,19.4897995
0.5451977253,4.79961348,446.47784424,3.4721620083,19.494791031
0.5451977253,4.93985224,446.4644165,3.2010204792,19.499782562
0.5451977253,5.05618525,446.443573,3.0160794258,19.5
0.5451977253,5.09660053,446.41577148,2.8992276192,19.5
0.5451977253,5.01684284,446.38137817,2.8747315407,19.5
0.5451977253,4.83779144,446.33410645,3.1065535545,19.5
0.5451977253,4.80238819,446.25692749,3.3030123711,19.5
0.5451977253,4.91219044,446.17758179,2.9879086018,19.5
0.481998533,4.8695941,446.12149048,2.5686600208,19.5
0.481998533,4.76720953,446.06509399,2.4770047665,19.5
0.481998533,4.74197817,445.99710083,2.5955388546,19.5
0.481998533,4.7942915,445.91726685,2.7946124077,19.5
0.481998533,4.87463045,445.82785034,2.9899358749,19.5
0.5509355664,4.94270802,445.73336792,3.2099528313,19.5
0.5509355664,5.01442671,445.63244629,3.6778690815,19.5
0.5509355664,5.14262295,445.51025391,3.9551229477,19.5
0.5509355664,5.22818279,445.40090942,3.5829439163,19.5
0.5509355664,5.20349884,445.34066772,3.3473477364,19.499782562
0.5509355664,5.07855511,445.31427002,3.6960024834,19.4897995
0.5509355664,4.86679029,445.31335449,4.2826075554,19.3647995
0.5509355664,4.63249731,445.33346558,4.8865737915,19.129774094
0.5509355664,4.25829887,445.36837769,5.3837242126,19.000217438
0.5509355664,3.79503465,445.41098022,5.7079396248,18.995225906
0.5509355664,3.24326348,445.45376587,5.8286132812,19.015190125
0.5594809055,3.02102113,445.47363281,5.9359478951,19.254991531
0.5594809055,3.2902329,445.42349243,6.0663690567,19.4897995
0.5594809055,3.72769141,445.36804199,5.9187164307,19.494791031
0.5594809055,3.74170113,445.36978149,5.562625885,19.379774094
0.5594809055,3.52578568,445.37884521,5.1434850693,19.370008469
0.4968921244,3.30057907,445.37130737,4.6661634445,19.474609375
0.4968921244,3.13149977,445.33779907,4.3175411224,19.364583969
0.4968921244,3.08114171,445.26742554,4.3789811134,19.133029938
0.4968921244,3.15030599,445.15045166,5.0627155304,18.918403625
0.4968921244,3.22964573,444.97952271,6.5913925171,17.825086594
0.4968921244,3.23140526,444.72845459,9.4250650406,16.664930344
0.4968921244,3.30451798,444.33810425,12.362066269,16.340278625
0.4968921244,3.52419448,443.86138916,13.629239082,15.181858063
0.4968921244,3.91525626,443.37905884,13.950182915,14.16862011
0.4968921244,4.46140385,442.88894653,14.108272552,14.967013359
0.5659635067,4.89597559,442.42349243,14.166303635,16.80490303
0.5659635067,4.98215866,442.02185059,14.859034538,17.900823593
0.5659635067,4.44169807,441.73748779,17.326116562,17.910591125
0.5659635067,3.47503519,441.58178711,21.815292358,17.457248688
0.5659635067,3.0243299,441.4447937,26.800554276,15.762371063
0.5344886184,3.33392906,441.10955811,30.174703598,12.90212822
0.5344886184,3.59047627,440.83026123,32.668491364,12.357854843
0.5344886184,3.45015383,440.90924072,36.669338226,13.09049511
0.5344886184,3.34163332,441.2048645,41.534347534,12.619140625
0.5344886184,3.40363455,441.64141846,45.756309509,11.166885376
0.5344886184,3.5508132,442.19345093,49.114490509,9.8485240936
0.5344886184,3.66929841,442.89700317,51.613967896,9.7914495468
0.5344886184,3.69888949,443.80984497,53.239406586,9.9064664841
0.5344886184,3.65945435,444.95843506,53.637783051,10.182508469
0.5344886184,3.67964005,446.19708252,51.655185699,11.225476265
0.3002429605,3.81969094,447.05456543,48.49987793,11.280599594
0.3002429605,3.75624228,447.89978027,46.751190186,10.803818703
0.3002429605,3.42540455,449.06573486,44.309143066,12.51193428
0.3002429605,3.27505612,450.03060913,39.819114685,14.194443703
0.3002429605,3.33780003,450.66516113,35.822433472,14.873914719
0.2094223946,3.48102307,451.08798218,33.433700562,15.359591484
0.2094223946,3.63110328,451.43933105,31.933551788,15.620008469
0.2094223946,3.80666399,451.7713623,30.318145752,16
0.2094223946,4.21811342,451.98538208,28.665868759,16.604383469
0.2094223946,5.10968113,451.84225464,27.775083542,16.968967438
0.2094223946,5.81590366,451.64822388,27.520820618,16.754774094
0.2094223946,5.93059492,451.73226929,27.769804001,16.504991531
0.2094223946,5.84689903,451.91375732,28.313827515,16.250217438
0.2094223946,5.73883295,452.15496826,28.698787689,16.000217438
0.2094223946,5.59153128,452.47451782,28.879829407,15.755208969
0.2572161555,5.39220858,452.86053467,28.606208801,15.525608063
0.2572161555,5.16707087,453.27600098,27.768173218,15.640407562
0.2572161555,4.96525192,453.68359375,26.353277206,16.010633469
0.2572161555,4.92595339,454.00140381,24.521032333,16.729383469
0.2572161555,5.22060299,454.06512451,23.401470184,17.1929245
0.1941624433,5.21639585,454.1550293,23.799701691,16.6195755
0.1941624433,4.50076151,454.5194397,24.201494217,16.031032562
0.1941624433,3.69750619,454.94354248,23.420370102,16.240016937
0.1941624433,3.26855755,455.32659912,22.152261734,16.490016937
0.1941624433,3.07036376,455.64883423,21.02662468,16.645181656
0.1941624433,2.9681437,455.9079895,20.267385483,17.004774094
0.1941624433,2.92504144,456.1171875,19.900230408,17.250650406
0.1941624433,2.89515424,456.29779053,19.632709503,17.5210495
0.1941624433,2.96191907,456.41598511,19.419208527,18.129556656
0.1941624433,3.32015109,456.34460449,19.44849968,18.458333969
0.1755101979,3.44320917,456.32342529,20.032876968,17.625436783
0.1755101979,2.9857254,456.57214355,20.703651428,16.676649094
0.1755101979,2.59886837,456.90692139,20.452306747,16.640842438
0.1755101979,2.44585323,457.22344971,19.424375534,16.885633469
0.1755101979,2.36603546,457.47897339,18.246839523,17.270399094
0.1584997028,2.31386328,457.64904785,17.37569809,17.885416031
0.1584997028,2.29267621,457.73330688,17.062383652,18.6304245
0.1584997028,2.56224775,457.70010376,17.885135651,19.478948593
0.1584997028,3.50295639,457.44857788,18.906009674,19.823350906
0.1584997028,4.29710245,457.21337891,18.730297089,19.1195755
0.1584997028,4.30945539,457.2177124,18.454841614,18.26540947
0.1584997028,3.91455865,457.32757568,18.558927536,17.755643845
0.1584997028,3.47029376,457.46890259,18.509429932,17.520833969
0.1584997028,3.1681149,457.60897827,18.372709274,17.755207062
0.1584997028,3.06231332,457.71963501,18.27397728,18.010198593
0.5458422303,6.16261578,446.06381226,8.6183319092,20
0.5458422303,6.3077507,446.0357666,8.3190479279,19.994791031
0.5458422303,6.19803381,446.04263306,8.1761131287,19.869791031
0.5458422303,6.03640223,446.06491089,8.0596818924,19.630208969
0.5458422303,5.78329706,446.10375977,7.9656162262,19.5
0.505933106,5.41863251,446.15792847,7.8654632568,19.370225906
0.505933106,5.02016115,446.22302246,7.6940121651,19.150823593
0.505933106,4.73317146,446.29034424,7.3080043793,19.280599594
0.505933106,4.69558048,446.32901001,7.0001645088,19.745008469
0.505933106,5.05754089,446.28710938,7.1879315376,19.979383469
0.505933106,5.16785908,446.24142456,7.5542812347,19.749782562
0.505933106,4.6658082,446.26092529,7.6907582283,19.500217438
0.505933106,4.17712164,446.29211426,7.6190423965,19.370225906
0.505933106,3.92580628,446.31924438,7.4555878639,19.255208969
0.505933106,3.7639699,446.34616089,7.2188715935,19.140190125
0.5068691373,3.57530642,446.37350464,6.9050812721,19.030599594
0.5068691373,3.29753709,446.40020752,6.5289301872,19.250434875
0.5068691373,3.45493436,446.40921021,6.2577605247,19.484809875
0.5068691373,3.8726995,446.36053467,6.0675630569,19.4945755
0.5068691373,4.26151657,446.31384277,5.6801052094,19.375
0.5451977253,4.5375514,446.32315063,5.1558876038,19.255208969
0.5451977253,4.62045145,446.34127808,4.6267108917,19.254991531
0.5451977253,4.71742916,446.34976196,4.1254582405,19.370008469
0.5451977253,4.8298068,446.34780884,3.7132363319,19.4897995
0.5451977253,4.92450142,446.3359375,3.396037817,19.499782562
0.5451977253,4.95734024,446.31518555,3.1605424881,19.5
0.5451977253,4.87689734,446.28677368,3.0297093391,19.5
0.5451977253,4.71059847,446.24450684,3.175962925,19.5
0.5451977253,4.73372936,446.17047119,3.3002536297,19.5
0.5451977253,4.92854118,446.09655762,2.8955001831,19.5
0.481998533,4.81566906,446.05340576,2.3801598549,19.5
0.481998533,4.71482944,446.01184082,2.2141318321,19.5
0.481998533,4.66503811,445.95513916,2.2902038097,19.5
0.481998533,4.71494627,445.88357544,2.496379137,19.5
0.481998533,4.812006,445.79846191,2.7530424595,19.5
0.5509355664,4.90628767,445.70278931,3.0564911366,19.5
0.5509355664,5.01011753,445.59509277,3.5874478817,19.5
0.5509355664,5.18414879,445.46337891,3.9153981209,19.5
0.5509355664,5.36992836,445.33862305,3.5352392197,19.5
0.5509355664,5.43946695,445.25457764,3.1820533276,19.5
0.5509355664,5.35669422,445.20074463,3.4077854156,19.499782562
0.5509355664,5.15060616,445.17236328,3.9613940716,19.4897995
0.5509355664,4.88530827,445.16751099,4.6270623207,19.365016937
0.5509355664,4.56956863,445.18197632,5.2562403679,19.1352005
0.5509355664,4.09024334,445.21002197,5.7492055893,19.020399094
0.5509355664,3.537328,445.24472046,6.03916502,19.135416031
0.5594809055,3.1792028,445.26171875,6.2518200874,19.370008469
0.5594809055,3.36787295,445.21011353,6.3866381645,19.494791031
0.5594809055,3.79947448,445.15649414,6.2514238358,19.4897995
0.5594809055,3.78810358,445.16693115,5.9967551231,19.2602005
0.5594809055,3.53086829,445.19006348,5.6959300041,19.145616531
0.4968921244,3.241081,445.20095825,5.28596735,19.369791031
0.4968921244,2.98246288,445.18994141,4.9118499756,19.484592438
0.4968921244,2.78925133,445.14450073,4.8490619659,19.3647995
0.4968921244,2.78556943,445.05007935,5.3932514191,19.128038406
0.4968921244,2.80780005,444.89645386,6.7747130394,18.958116531
0.4968921244,2.83208966,444.66226196,9.5925931931,18.898002625
0.4968921244,2.88597465,444.28240967,12.828064919,18.726345062
0.4968921244,2.99742079,443.80111694,14.447446823,17.463108063
0.4968921244,3.20326066,443.30291748,15.104521751,16.349609375
0.4968921244,3.62217474,442.77850342,15.692657471,17.315103531
0.5659635067,4.29149628,442.24197388,15.816175461,18.268228531
0.5659635067,4.87352657,441.73275757,15.494299889,18.1328125
0.5659635067,5.04374409,441.30514526,15.536179543,18.009548187
0.5659635067,4.58773518,440.9776001,16.967744827,17.982204437
0.5659635067,3.82812572,440.68515015,19.72161293,17.851779938
0.5344886184,3.60444927,440.27914429,21.600286484,16.453559875
0.5344886184,3.79073882,439.92080688,22.121620178,16.086370468
0.5344886184,3.66534758,439.80755615,24.232379913,16.766710281
0.5344886184,3.45140076,439.8543396,28.418399811,15.297093391
0.5344886184,3.49283051,440.02688599,33.058750153,12.748699188
0.5344886184,3.65161633,440.32669067,37.61473465,11.208116531
0.5344886184,3.77747464,440.83306885,41.988788605,10.856987953
0.5344886184,3.79687572,441.64395142,45.936721802,10.629774094
0.5344886184,3.74112773,442.79852295,48.540737152,10.636501312
0.5344886184,3.74484563,444.14248657,47.914356232,10.899305344
0.3002429605,3.82301307,445.18328857,45.768760681,11.019313812
0.3002429605,3.65794253,446.22189331,45.523750305,11.138020515
0.3002429605,3.27964711,447.54870605,44.336402893,12.140190125
0.3002429605,3.19126797,448.65179443,40.277873993,13.718531609
0.3002429605,3.30590916,449.38973999,36.186729431,14.718749046
0.2094223946,3.49496984,449.88046265,33.569507599,15.114366531
0.2094223946,3.67759681,450.28286743,32.052490234,15.370008469
0.2094223946,3.86444688,450.66702271,30.490083694,15.755208015
0.2094223946,4.2485671,450.9362793,28.147844315,16.484375
0.2094223946,5.1048007,450.84909058,26.295627594,17.0835495
0.2094223946,5.80987453,450.65863037,26.157075882,16.984157562
0.2094223946,5.96150637,450.70263672,27.301576614,16.6195755
0.2094223946,5.88237667,450.86611938,28.469335556,16.245225906
0.2094223946,5.75723648,451.10379028,29.070671082,15.994791985
0.2094223946,5.584517,451.42642212,29.517419815,15.749783516
0.2572161555,5.35076952,451.83511353,29.65019989,15.510633469
0.2572161555,5.09505987,452.29263306,29.187950134,15.510416985
0.2572161555,4.88675833,452.74584961,28.011205673,15.656032562
0.2572161555,4.86861324,453.10327148,26.222431183,16.260198593
0.2572161555,5.18283224,453.18438721,25.013315201,16.838323593
0.1941624433,5.16841078,453.29519653,25.382537842,16.480035782
0.1941624433,4.41630173,453.70498657,25.736434937,15.7914505
0.1941624433,3.59003663,454.1736145,24.778753281,15.900173187
0.1941624433,3.16938353,454.58843994,23.340196609,16.3647995
0.1941624433,2.99092436,454.92919922,22.124233246,16.729816437
0.1941624433,2.91933346,455.19662476,21.306488037,16.979600906
0.1941624433,2.88614702,455.4072876,20.87869072,17.015190125
0.1941624433,2.83802557,455.58630371,20.604312897,17.280597687
0.1941624433,2.90952849,455.70236206,20.425046921,17.98459053
0.1941624433,3.3320632,455.62692261,20.377674103,18.312934875
0.1755101979,3.52426147,455.60888672,20.828226089,17.379993439
0.1755101979,3.07413077,455.87384033,21.48163414,16.536676407
0.1755101979,2.61914635,456.23336792,21.275064468,16.515190125
